0 1.4
0.025 1.4
0.05 1.4
0.075 1.4
0.1 1.4
0.125 1.4
0.15 1.4
0.175 1.4
0.2 1.4
0.225 1.4
0.25 1.4
0.275 1.4
0.3 1.4
0.325 1.4
0.35 1.4
0.375 1.4
0.4 1.4
0.425 1.4
0.45 1.4
0.475 1.4
0.5 1.4
0.525 1.4
0.55 1.4
0.575 1.4
0.6 1.4
0.625 1.4
0.65 1.4
0.675 1.4
0.7 1.4
0.725 1.4
0.75 1.4
0.775 1.4
0.8 1.4
0.825 1.3999
0.85 1.3999
0.875 1.3999
0.9 1.3999
0.925 1.3999
0.95 1.3999
0.975 1.3999
1 1.3999
1.025 1.3999
1.05 1.3999
1.075 1.3999
1.1 1.3999
1.125 1.3999
1.15 1.3999
1.175 1.3999
1.2 1.3999
1.225 1.3999
1.25 1.3999
1.275 1.3999
1.3 1.3999
1.325 1.3999
1.35 1.3999
1.375 1.3999
1.4 1.3999
1.425 1.3999
1.45 1.3999
1.475 1.3999
1.5 1.3999
1.525 1.3999
1.55 1.3999
1.575 1.3999
1.6 1.3998
1.625 1.3998
1.65 1.3998
1.675 1.3998
1.7 1.3998
1.725 1.3998
1.75 1.3998
1.775 1.3998
1.8 1.3998
1.825 1.3998
1.85 1.3998
1.875 1.3998
1.9 1.3998
1.925 1.3998
1.95 1.3998
1.975 1.3998
2 1.3998
2.025 1.3998
2.05 1.3998
2.075 1.3998
2.1 1.3998
2.125 1.3998
2.15 1.3998
2.175 1.3998
2.2 1.3998
2.225 1.3998
2.25 1.3998
2.275 1.3998
2.3 1.3998
2.325 1.3997
2.35 1.3997
2.375 1.3997
2.4 1.3997
2.425 1.3997
2.45 1.3997
2.475 1.3997
2.5 1.3997
2.525 1.3997
2.55 1.3997
2.575 1.3997
2.6 1.3997
2.625 1.3997
2.65 1.3997
2.675 1.3997
2.7 1.3997
2.725 1.3997
2.75 1.3997
2.775 1.3997
2.8 1.3997
2.825 1.3997
2.85 1.3997
2.875 1.3997
2.9 1.3997
2.925 1.3997
2.95 1.3997
2.975 1.3997
3 1.3997
3.025 1.3997
3.05 1.3997
3.075 1.3997
3.1 1.3997
